t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,0,initial,0,40,0.0,0.0,0.0,0.0,50.00000059604645,2.020265648638997e-05,0.0,-0.0,1.0,3.695373642642604e-07,0,0.6193306435154042,0.001783800070510901,0.3658304810523987,1.0
0.0,0,refine,0,40,0.0,0.0,0.0,0.0,50.00000059604645,2.020265648638997e-05,0.0,-0.0,1.0,3.695373642642604e-07,0,0.6193306435154042,0.001783800070510901,0.3658304810523987,1.0
6.25e-05,0,physics,0,40,1.426157310669376,0.008201566093739485,0.0805741527288453,1.5149330294919607,50.37621956129397,2.035466893494904e-05,0.031569694834369735,19.666554664049936,0.9929200048729808,3.6960792648699226e-07,0,0.619315831781584,0.0017841561587511486,0.3658304810523987,0.9999989271169696
0.000125,0,physics,0,40,4.324507932017047,0.1207717117492384,1.1820900156332195,5.6273696593995055,50.755270005100556,2.050782545126804e-05,0.12111020289352945,33.188989071965295,0.9880518228584213,3.7049292345159286e-07,0,0.619343872990615,0.001786506682590333,0.3658304810523987,1.000002503398214
0.0001875,0,physics,0,40,5.989497134496274,0.49313426639640334,4.780689752068399,11.263321152961076,51.13717210704264,2.066213418896784e-05,0.24517691252790694,36.63257128909776,0.9868120479516671,3.727463475655674e-07,0,0.61909563252621,0.0017925346020678332,0.3658304810523987,1.0000032186559977
0.00025,0,physics,0,40,5.049264951182122,1.1369965109778555,10.8402560935153,17.026517555675277,51.521938846284044,2.0817600392320198e-05,0.373551319996682,29.138498002056224,0.9895098893680253,3.76565107984561e-07,0,0.6190929540231336,0.0018027489964441063,0.3658304810523987,0.9999996423721953
0.0003125,0,physics,0,40,2.623511393680575,1.8316733691655736,17.061089345340527,21.516274108186675,51.90960713658845,2.0974238976446643e-05,0.4758535307912876,13.072952077301455,0.995293602602988,3.815531766093727e-07,0,0.6189444143070477,0.0018162625846647358,0.3658304810523987,0.9999964237277084
0.000375,0,physics,0,40,1.0187776629053387,2.2487888002144008,20.375318279162894,23.642884742282632,52.30018530462688,2.113205330576463e-05,0.5279540921054097,-6.643849119136474,1.002391850691833,3.8711373129274307e-07,0,0.6184946537443466,0.0018312411852917274,0.3658304810523987,0.9999971389811435
0.0004375,0,physics,0,40,1.418169850060763,2.189818142204368,19.3006494479529,22.90863744021803,52.693704692724744,2.129105604423868e-05,0.5178832367526288,-23.903445510869723,1.0086055142834383,3.9240124216632895e-07,0,0.6180053309918119,0.0018462113178481503,0.3658304810523987,0.9999989271169696
0.0005,0,physics,0,40,2.910944740620657,1.7316239689204305,14.952508886488818,19.595077596029906,53.090186147775285,2.1451255615121153e-05,0.45024631894162725,-33.26711743730633,1.011976552037627,3.966701465074604e-07,0,0.6173952705186242,0.0018584537621735419,0.3658304810523987,1.000003933914293
0.0005,1,refine,0,40,2.910944740620657,1.7316239689204305,14.952508886488818,19.595077596029906,53.090186147775285,2.1451255615121153e-05,0.45024631894162725,-33.26711743730633,1.011976552037627,3.966701465074604e-07,0,0.6173952705186242,0.0018584537621735419,0.3658304810523987,1.000003933914293
0.0005625000000000001,1,physics,0,40,3.785903942443216,1.1375325883267786,9.77957452455204,14.703011055322033,53.489668858408876,2.161266785270062e-05,0.3458328380918225,-31.797419950116673,1.0114473782205349,3.9946054197770266e-07,0,0.6166217821735773,0.0018675578419952827,0.3658304810523987,1.0000051856175407
