t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0279375,55,physics,0,1073,1016.869193384282,10744.668387839003,137.89638819858,11899.433969421865,1426.4881367015687,0.0005763769892829753,7.765628832345205,101.05843917620179,0.9636389541134425,7.472043694889412e-08,0,0.04452441803935704,0.0038686117834914138,0.002696639159694314,1.0010407018106835
0.028,55,physics,0,1073,1050.9905920081544,10963.494832697761,139.07937386673632,12153.564798572652,1437.2182697247856,0.0005807125330617284,7.818154367070846,102.10675360084416,0.96326170918299,7.526886758313375e-08,0,0.044205916979593245,0.0038974571069826614,0.002696639159694314,1.0010471458323718
0.028,56,refine,0,1190,1050.9905920081542,10963.494832697761,139.07937386673632,12153.564798572652,1437.2182697247854,0.0005807125330617284,7.818154367070846,102.10675360084416,0.96326170918299,7.526886758313375e-08,0,0.044205916979593245,0.003781518910279057,0.002696639159694314,1.0010471458323718
0.0280625,56,physics,0,1190,1086.003844425809,11185.540423260682,140.33949112530195,12411.883758811793,1448.0329900302909,0.0005850822545962078,7.867684408153922,102.5895023298801,0.9630879818604546,7.584847505626155e-08,0,0.04390195464536297,0.003807052631271112,0.002696639159694314,1.001052515882133
0.028125,56,physics,0,1190,1122.239697242416,11411.181515666887,141.4187996764347,12674.840012585737,1458.929161373635,0.0005894848866770533,7.917882488596805,102.7230941221982,0.9630400473024517,7.637133769833326e-08,0,0.04361353981363494,0.0038327854061657543,0.002696639159694314,1.0010591389831793
0.0281875,56,physics,0,1190,1159.9230103170441,11639.818757720222,142.10385207202089,12941.845620109289,1469.9072104408378,0.0005939206017080841,7.966702021957375,102.8080659613625,0.9630095139694937,7.689639236474466e-08,0,0.04334161402919857,0.0038586526325377225,0.002696639159694314,1.0010618240366274
0.02825,56,physics,0,1190,1198.9770179883876,11871.625283850477,142.5153422260093,13213.117644064874,1480.9679663119466,0.0005983897346816849,8.014750502838512,103.1565566654321,0.9628842061683356,7.748869990109588e-08,0,0.04304440129716775,0.0038847361930845208,0.002696639159694314,1.001066836155666
0.0283125,56,physics,0,1190,1239.1397336479108,12107.082454978223,142.97080214731707,13489.192990773452,1492.1119756007427,0.0006028925064588617,8.062904368173372,104.00820999600874,0.9625779212891122,7.802291790426351e-08,0,0.042743511121726085,0.003910866901215837,0.002696639159694314,1.0010700582454424
0.028375,56,physics,0,1190,1280.2619030532333,12346.837453532382,143.7106971052157,13770.810053690831,1503.3398208162698,0.0006074291524042142,8.112006190767266,105.48133411257969,0.9620479669476641,7.859119843800491e-08,0,0.04243752573663459,0.003937203313368272,0.002696639159694314,1.001073817363289
0.0284375,56,physics,0,1190,1322.479912551508,12591.540391103305,144.70882046794262,14058.729124122754,1514.6521929008168,0.0006119999516951329,8.162736893860455,107.53963553729412,0.9613074276346952,7.909646626558238e-08,0,0.042126960742355404,0.003963623451646966,0.002696639159694314,1.0010768604690272
0.0285,56,physics,0,1190,1366.1010369240425,12841.710401616445,145.73686018992254,14353.548298730411,1526.0494266280746,0.0006166050395979737,8.215490342531188,109.9981211053438,0.9604229749906668,7.963873471794608e-08,0,0.04181275658704317,0.003990156318351513,0.002696639159694314,1.0010829467082558
0.0285,57,refine,0,1302,1366.1010369240425,12841.710401616443,145.73686018992254,14353.54829873041,1526.0494266280748,0.0006166050395979737,8.215490342531188,109.9981211053438,0.9604229749906668,7.963873471794608e-08,0,0.04181275658704317,0.0036928448747339366,0.002696639159694314,1.0010829467082558
