t,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,3127,19397.29723788923,72676.14714406623,238.12987752477906,92311.57425948024,3156.895451883556,0.0012755534723178086,14.49493694580853,269.19194656500787,0.9031467780956942,3.808552939688075e-08,0,0.021306551821186123,0.0038778040045976876,0.0006741597899235785,1.000691354731761
1.5625e-05,3127,18931.22834675837,73141.8668661008,238.46786336042138,92311.56307621958,3156.895451883556,0.0012755534723178086,14.545245175345702,266.24093286431753,0.9042094815993252,3.813739901659113e-08,0,0.021271074773756688,0.0038840914825485962,0.0006741597899235785,1.0006924283576861
3.125e-05,3127,18470.55011145604,73601.76012641462,239.29557800913673,92311.60581587981,3156.895451883556,0.0012755534723178086,14.588139539745951,263.30067035444404,0.905267234810827,3.818928284715635e-08,0,0.02123536714013784,0.003890438376932317,0.0006741597899235785,1.0006958281807146
4.6875e-05,3127,18015.321023813813,74056.25705916694,240.07782633525156,92311.655909316,3156.895451883556,0.0012755534723178086,14.625306135611272,260.37412973509925,0.9063189806164652,3.823429928218054e-08,0,0.02119987121280024,0.00389677953562343,0.0006741597899235785,1.0006977965045896
6.25e-05,3127,17565.5826439939,74505.30770481541,240.84759592373084,92311.73794473303,3156.895451883556,0.0012755534723178086,14.657120711192793,257.4697607732126,0.9073622073572097,3.827931571720461e-08,0,0.021164748135290505,0.0039032336280797825,0.0006741597899235785,1.0006997648323361
7.8125e-05,3127,17121.349435878088,74948.85998187875,241.6460621324025,92311.85547988924,3156.895451883556,0.0012755534723178086,14.683872230269813,254.59527118188362,0.9083933212160934,3.8328783702468205e-08,0,0.021128889050906142,0.003909696586388531,0.0006741597899235785,1.0007017331639543
9.375e-05,3127,16682.62699782831,75386.83975380358,242.51971241574836,92311.98646404763,3156.895451883556,0.0012755534723178086,14.705892571845347,251.7559865297908,0.9094124142740581,3.8331962493032246e-08,0,0.021093403970380408,0.0039161567552701785,0.0006741597899235785,1.0007047751386156
0.000109375,3127,16249.408749848266,75819.18882102138,243.5168842345269,92312.11445510418,3156.895451883556,0.0012755534723178086,14.72330666758473,248.96359610267197,0.910414682874682,3.839572659813945e-08,0,0.021057443326496797,0.003922732794838978,0.0006741597899235785,1.0007056698388053
0.000125,3127,15821.683028373951,76245.8736166495,244.6838901686209,92312.24053519208,3156.895451883556,0.0012755534723178086,14.736307160050881,246.2212123670712,0.9113987259135568,3.8450120420918725e-08,0,0.021009638788817078,0.003929368294570053,0.0006741597899235785,1.000706385599533
0.00014062500000000002,3127,15399.43990405607,76666.84718421154,246.06051470926155,92312.34760297686,3156.895451883556,0.0012755534723178086,14.745065708210088,243.53455139682626,0.912365147012989,3.8495101328806045e-08,0,0.02097403109241249,0.003936003932354172,0.0006741597899235785,1.0007067434800887
