t,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,3898,67035.27534219454,1382859.7363057677,799.0970053778044,1450694.10865334,9810.84373011975,0.003964070620399525,37.744840722781305,269.2536779600941,0.9031430919183474,3.968079020921773e-08,0,0.005668713096733151,0.008008452618891748,6.103446867200546e-05,1.0008797937206637
1.5625e-05,3898,65702.99210160758,1384191.3548534196,793.9845673281416,1450688.3315223553,9810.84373011975,0.003964070620399525,37.7626417103986,268.21515327766855,0.9035017976524969,3.961287831089074e-08,0,0.005668744080290255,0.008022886020733512,6.103446867200546e-05,1.000880151663235
3.125e-05,3898,64387.392359442456,1385507.101064258,788.6674024175775,1450683.1608261182,9810.84373011975,0.003964070620399525,37.77267689856265,267.2659669559,0.9038435210863062,3.954541050177344e-08,0,0.005668764521418846,0.008037347214522771,6.103446867200546e-05,1.000881404463243
4.6875e-05,3898,63088.35946862461,1386807.5030699135,782.2033688659249,1450678.065907404,9810.84373011975,0.003964070620399525,37.77655972812313,266.27291937735197,0.9042009350370361,3.947767979184394e-08,0,0.005668863683138986,0.008051838565251813,6.103446867200546e-05,1.0008824782930694
6.25e-05,3898,61805.73363792716,1388092.607730839,774.7965820385058,1450673.1379508046,9810.84373011975,0.003964070620399525,37.77497685647535,265.2533134412355,0.9045736024596053,3.9385053440810245e-08,0,0.005689485144123266,0.008066362490075417,6.103446867200546e-05,1.0008826572648193
7.8125e-05,3898,60539.241935999846,1389362.4865502077,766.7235595124638,1450668.45204572,9810.84373011975,0.003964070620399525,37.768619724741356,264.23874868571625,0.9049385639400881,3.935187375958552e-08,0,0.005689590580838328,0.008080904137135188,6.103446867200546e-05,1.000882120349666
9.375e-05,3898,59288.55821943574,1390617.197587776,758.3314815174532,1450664.0872887291,9810.84373011975,0.003964070620399525,37.75825719959026,263.1683451395022,0.9053249168201948,3.9377265448337084e-08,0,0.005698271662286109,0.008095463544724435,6.103446867200546e-05,1.0008831941802605
0.000109375,3898,58053.281748002424,1391856.5569126592,750.00037623617,1450659.8390368978,9810.84373011975,0.003964070620399525,37.74510251949482,262.03760949060324,0.9057349011093173,3.940260917545396e-08,0,0.005706899765299055,0.00811001847858881,6.103446867200546e-05,1.0008826572648193
0.000125,3898,56832.97371672366,1393080.4984450021,742.0831747454349,1450655.5553364712,9810.84373011975,0.003964070620399525,37.73060136694871,260.8321288793325,0.9061705880742555,3.942790494093636e-08,0,0.005715564701977453,0.00812458869353053,6.103446867200546e-05,1.000882120349666
0.00014062500000000002,3898,55627.195318228245,1394289.3447206877,734.9690352739935,1450651.50907419,9810.84373011975,0.003964070620399525,37.71371245487716,259.5455613257406,0.9066347791435995,3.9370329218968377e-08,0,0.005724168322327472,0.00813917916221065,6.103446867200546e-05,1.0008824782930694
