t,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,16175,70795.62127821986,1519586.7037600584,632.8216030308674,1591015.1466413091,10148.364270212252,0.004100478295350015,40.511804273324785,269.2925119953162,0.9031427581951357,9.610016782346485e-09,0,0.006026837843132961,0.00402795437396968,5.812769813928753e-05,1.001009914279611
1.5625e-05,16175,69452.2818707297,1520929.3860850558,632.4226252265621,1591014.0905810122,10148.364270212252,0.004100478295350015,40.565371778149164,266.35219694780136,0.9041918593341702,9.609077977756859e-09,0,0.006026240552760845,0.004035235695001454,5.812769813928753e-05,1.0010106302579513
3.125e-05,16175,68124.38240871123,1522256.425620534,632.3707841105461,1591013.1788133557,10148.364270212252,0.004100478295350015,40.60562969341027,263.38874442748147,0.905257810232436,9.631479613858578e-09,0,0.006024074214883963,0.004042576753978907,5.812769813928753e-05,1.0010108092526164
4.6875e-05,16175,66812.04196041307,1523568.5956728794,631.7846549592235,1591012.4222882518,10148.364270212252,0.004100478295350015,40.637799720484956,260.3972449184821,0.9063241018332768,9.656745625363771e-09,0,0.00600286170306169,0.004049917949796226,5.812769813928753e-05,1.0010129571910942
6.25e-05,16175,65515.296592562634,1524865.8291948498,630.6468982502001,1591011.7726856626,10148.364270212252,0.004100478295350015,40.66222195755039,257.4557326607335,0.9073825365744439,9.65110391604186e-09,0,0.0059882329684101746,0.004057199681895382,5.812769813928753e-05,1.001013673171611
7.8125e-05,16175,64234.09219415187,1526148.4312254968,629.0035259598573,1591011.5269456084,10148.364270212252,0.004100478295350015,40.68006377615035,254.54337130735135,0.908430233272984,9.678248868993936e-09,0,0.005986129571927875,0.004064541149308734,5.812769813928753e-05,1.0010152841296462
9.375e-05,16175,62968.29815346617,1527415.914335446,626.9634600190979,1591011.1759489311,10148.364270212252,0.004100478295350015,40.69283206767351,251.67589462206053,0.9094620074726437,9.70075042516783e-09,0,0.005963903559056944,0.0040718831416852765,5.812769813928753e-05,1.0010149261387475
0.000109375,16175,61717.70604754124,1528668.3459454512,624.6908949903976,1591010.7428879829,10148.364270212252,0.004100478295350015,40.70037044087768,248.8727411135434,0.9104717875527909,9.671554668244646e-09,0,0.00594335059067103,0.004079225675133138,5.812769813928753e-05,1.001015821116234
0.000125,16175,60482.04339877103,1529905.8765562358,622.3913742286504,1591010.3113292356,10148.364270212252,0.004100478295350015,40.703022244516916,246.1456520263602,0.9114549867717034,9.668617906299903e-09,0,0.00592773429885951,0.0040866275613609514,5.812769813928753e-05,1.0010172530818766
0.00014062500000000002,16175,59261.004009111886,1531128.9286936603,620.2971883841082,1591010.229891156,10148.364270212252,0.004100478295350015,40.700558593363,243.50876227778724,0.9124053678606706,9.696028868688675e-09,0,0.0059069326762648785,0.004094029590617495,5.812769813928753e-05,1.0010192220379799
0.00015625,16175,58054.247588116865,1532336.88354876,618.6492540378066,1591009.7803909148,10148.364270212252,0.004100478295350015,40.69327704587384,240.97359701538426,0.913317778399257,9.72114388986256e-09,0,0.005886609956084381,0.0041013725762877205,5.812769813928753e-05,1.001018864045673
0.000171875,16175,56861.44725857241,1533530.3305447386,617.6806349706865,1591009.4584382817,10148.364270212252,0.004100478295350015,40.68108224172267,238.55327768476246,0.914188484348033,9.748633900130714e-09,0,0.005871174523097216,0.004108715715029447,5.812769813928753e-05,1.0010201170193072
0.0001875,16175,55682.29800549221,1534709.3747962108,617.5987508100826,1591009.2715525131,10148.364270212252,0.004100478295350015,40.664389989593666,236.2563266149206,0.9150148263949891,9.776170095676675e-09,0,0.00584978325528326,0.004116119029380871,5.812769813928753e-05,1.0010222649777571
0.00020312500000000002,16175,54516.53284948054,1535873.9064146327,618.5661437535011,1591009.0054078668,10148.364270212252,0.004100478295350015,40.64422263396112,234.09071580321705,0.9157940269317659,9.801370381978815e-09,0,0.005828468314214937,0.004123522075779052,5.812769813928753e-05,1.0010219069843622
0.00021875,16175,53363.94516273902,1537023.8404485167,620.6914704654226,1591008.477081721,10148.364270212252,0.004100478295350015,40.61992401033426,232.06291319132882,0.9165234880723891,9.82898562540413e-09,0,0.005813208074236388,0.004130925272455947,5.812769813928753e-05,1.0010233389587107
0.000234375,16175,52224.40154455522,1538159.7088834452,624.0140062239623,1591008.1244342246,10148.364270212252,0.004100478295350015,40.59131479559822,230.17560414545036,0.917202440676297,9.856647054107274e-09,0,0.005785655895269996,0.004138328618605042,5.812769813928753e-05,1.0010236969526178
0.00025,16175,51097.85515278916,1539281.5006400212,628.5017642092014,1591007.8575570197,10148.364270212252,0.004100478295350015,40.55862766903115,228.43069181409123,0.9178300672955902,9.884127294412822e-09,0,0.005770929417497095,0.004145732561078392,5.812769813928753e-05,1.0010238759496195
0.000265625,16175,49984.35153235955,1540389.4654051564,634.0502204767323,1591007.8671579927,10148.364270212252,0.004100478295350015,40.52182064508847,226.82759143069586,0.9184067264545496,9.886075513776414e-09,0,0.00574990246498452,0.004153196714309765,5.812769813928753e-05,1.0010253079267846
0.00028125000000000003,16175,48884.016478371734,1541483.1282810853,640.4738432177018,1591007.6186026747,10148.364270212252,0.004100478295350015,40.483033814904225,225.36217040828734,0.9189338602903694,9.866581773820828e-09,0,0.005724254011382028,0.004160661037481076,5.812769813928753e-05,1.0010247709351077
