t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,0,initial,0,10,0.0,0.0,0.0,0.0,50.0,2.0202495988996816e-05,0.0,-0.0,1.0,2.0202199486618594e-06,0,0.8548107181185775,0.002621869394860768,0.49999263882637024,1.0
0.0,0,refine,0,10,0.0,0.0,0.0,0.0,50.0,2.0202495988996816e-05,0.0,-0.0,1.0,2.0202199486618594e-06,0,0.8548107181185775,0.002621869394860768,0.49999263882637024,1.0
6.25e-05,0,physics,0,10,1.4256311472278673,0.006560600253289841,0.0724253196344184,1.5046170671155756,50.37622834895034,2.0354511023209146e-05,0.021661657769284557,19.661212483086143,0.992921958443481,2.0209298314810566e-06,0,0.8547016783745257,0.0026226480196576978,0.49999263882637024,1.0000033974705236
0.000125,0,physics,0,10,4.301949346473224,0.10466588578340547,1.1514324213552114,5.55804765361184,50.75528784045645,2.050766998034401e-05,0.086479274679771,33.07943662157062,0.9880913815219844,2.0260880830846864e-06,0,0.854034115073618,0.002628148522821701,0.49999263882637024,1.0000053644324183
0.0001875,0,physics,0,10,5.889945721739046,0.4399257552995212,4.794715751776971,11.124587228815539,51.13719423514795,2.0661979228482566e-05,0.17757681012152574,36.22803863215525,0.9869578641144103,2.0390541908277267e-06,0,0.8523853998145731,0.0026418499958962578,0.49999263882637024,1.000008404290229
0.00025,0,physics,0,10,4.845229673551157,1.0305115640633893,11.047208451142943,16.92294968875749,51.52197699308062,2.081745067095796e-05,0.2726292734460091,28.224855173187304,0.9898390012637914,2.0603311909894758e-06,0,0.8494775985936414,0.0026650374797200674,0.49999263882637024,1.0000069737677553
0.0003125,0,physics,0,10,2.3985313875101513,1.6756772333414975,17.548328607846297,21.622537228697947,51.909659522492205,2.0974093765866778e-05,0.34881901912102603,11.507714602057924,0.9958571990380297,2.088343569184305e-06,0,0.8452467217722773,0.0026969215647533735,0.49999263882637024,1.00000679495259
0.000375,0,physics,0,10,0.9582759853401397,2.065796529483274,21.03712161396225,24.06119412878566,52.30025105882406,2.1131912244788374e-05,0.38771450709030336,-8.81105037979134,1.0031719860774493,2.119498113017926e-06,0,0.8398436466189573,0.0027344554332031667,0.49999263882637024,1.0000114441572807
0.0004375,0,physics,0,10,1.6619948913372464,2.009242511908037,19.897243853408668,23.56848125665395,52.6937888292522,2.1290921149360234e-05,0.37999768266164363,-26.35870349452315,1.0094891366516074,2.148815731572995e-06,0,0.8336928925372223,0.002773240311551726,0.49999263882637024,1.0000098348147495
0.0005,0,physics,0,10,3.4152449000345624,1.5762833267149714,15.293899261121792,20.285427487871324,53.090288555535224,2.145112683195763e-05,0.3288153153856934,-35.479494649364874,1.0127726409130127,2.171992532495896e-06,0,0.8273386047650388,0.0028086411585560465,0.49999263882637024,1.000010550077777
