t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,0,initial,0,40,0.0,0.0,0.0,0.0,50.00000059604645,2.020265648638997e-05,0.0,-0.0,1.0,3.695373642642604e-07,0,0.6193306435154042,0.001783800070510901,0.3658304810523987,1.0
0.0,0,refine,0,40,0.0,0.0,0.0,0.0,50.00000059604645,2.020265648638997e-05,0.0,-0.0,1.0,3.695373642642604e-07,0,0.6193306435154042,0.001783800070510901,0.3658304810523987,1.0
6.25e-05,0,physics,0,40,1.4257991691767722,0.008259809346753057,0.08114634992718318,1.5152053284507083,50.376219806682016,2.0354669034098848e-05,0.03168170739998525,19.66280955233049,0.9929213657775459,3.6960792648699226e-07,0,0.619315831781584,0.0017841561587511486,0.3658304810523987,0.9999992847445185
0.000125,0,physics,0,40,4.315385206723871,0.12241553999929426,1.1981564235602893,5.635957170283454,50.7552692361796,2.0507825140583118e-05,0.12193157676379468,33.14668221962981,0.9880670450373643,3.7049292345159286e-07,0,0.6193449544672277,0.001786526482098495,0.3658304810523987,0.9999985694895486
0.0001875,0,physics,0,40,5.942035865416743,0.5028745471598801,4.874641417732232,11.319551830308857,51.13716861247841,2.066213277697826e-05,0.2475922327002442,36.442545287156975,0.9868804209513373,3.7279191289485425e-07,0,0.6190967858140551,0.001792554355309881,0.3658304810523987,0.9999953508485149
0.00025,0,physics,0,40,4.9364821030361465,1.165704850088114,11.110826166645726,17.213013119769986,51.5219378503293,2.0817599989901587e-05,0.3782566874542593,28.634515709183894,0.9896913125941696,3.766173746200249e-07,0,0.6191199042748424,0.001802877879887476,0.3658304810523987,0.9999957084747848
0.0003125,0,physics,0,40,2.4827866580278957,1.8858733951554378,17.555366868268283,21.924026921451617,51.90960936076889,2.0974239875133716e-05,0.4828717371729167,12.08012908837884,0.9956510508792383,3.81656235504124e-07,0,0.6190293653443991,0.0018166359832928354,0.3658304810523987,0.9999992847445185
0.000375,0,physics,0,40,0.9799608693745949,2.3205801502738117,21.004170176691712,24.30471119634012,52.300189931102715,2.113205517510667e-05,0.5363315031867654,-8.206936385298382,1.002954575288919,3.8730701135136806e-07,0,0.6185701944878071,0.0018318871569124584,0.3658304810523987,0.9999982118622555
0.0004375,0,physics,0,40,1.6210946924917287,2.258367438095636,19.878691226988078,23.75815335757544,52.69371144222202,2.1291058771394178e-05,0.525785426820244,-25.93577368549086,1.0093372191240415,3.9259018524973076e-07,0,0.6180938334624718,0.0018469128578069043,0.3658304810523987,1.000001788140942
0.0005,0,physics,0,40,3.379428211972317,1.7767085164133372,15.323841715634483,20.479978444020137,53.09019217622052,2.1451258050933325e-05,0.45532357923752087,-35.46066395204662,1.0127662316548776,3.968797797071484e-07,0,0.6174616113878486,0.0018592011627323122,0.3658304810523987,1.0000073313981819
0.0005,1,refine,0,40,3.379428211972317,1.7767085164133372,15.323841715634483,20.479978444020137,53.09019217622052,2.1451258050933325e-05,0.45532357923752087,-35.46066395204662,1.0127662316548776,3.968797797071484e-07,0,0.6174616113878486,0.0018592011627323122,0.3658304810523987,1.0000073313981819
