t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0,0,initial,0,10,0.0,0.0,0.0,0.0,50.0,2.0202495988996816e-05,0.0,-0.0,1.0,2.0202199486618594e-06,0,0.8548107181185775,0.002621869394860768,0.49999263882637024,1.0
0.0,0,refine,0,10,0.0,0.0,0.0,0.0,50.0,2.0202495988996816e-05,0.0,-0.0,1.0,2.0202199486618594e-06,0,0.8548107181185775,0.002621869394860768,0.49999263882637024,1.0
6.25e-05,0,physics,0,10,1.4244871558658567,0.007499649268141543,0.08278327669544393,1.5147700818294423,50.37621788448631,2.0354506795043284e-05,0.02316233345273849,19.653084766243296,0.9929248565907389,2.0207867361676794e-06,0,0.8546869113758513,0.0026226480196576978,0.49999263882637024,0.9999985694895486
0.000125,0,physics,0,10,4.29790511842422,0.11099149732393036,1.2205227272979084,5.6294193430460595,50.755262305874204,2.0507659663098104e-05,0.08906842609837955,33.06303535948315,0.9880971965949711,2.0260880830846864e-06,0,0.854013328636879,0.0026282561030931033,0.49999263882637024,0.9999982118622555
0.0001875,0,physics,0,10,5.884739479293398,0.4549025362842833,4.953923580520061,11.293565596097743,51.137163111662154,2.0661966653040623e-05,0.18061585101486258,36.21597829488332,0.9869620566432359,2.0386712158426673e-06,0,0.8522972167518345,0.002641939016813562,0.49999263882637024,1.0000005364419469
0.00025,0,physics,0,10,4.841144829450197,1.0511136222658164,11.25385376106172,17.146112212777734,51.52193104037073,2.0817432103769223e-05,0.27540269708087717,28.218280711687093,0.9898412154942207,2.059621778016664e-06,0,0.849262439266638,0.0026651589288944305,0.49999263882637024,0.9999949932223728
0.0003125,0,physics,0,10,2.3956144910135064,1.6929465822102823,17.699743438072655,21.788304511296445,51.90959537606237,2.0974067847506977e-05,0.35068438117693057,11.505243547156365,0.9958580278906588,2.0873528558951193e-06,0,0.84489365823919,0.0026970457168445225,0.49999263882637024,1.0000010728841815
0.000375,0,physics,0,10,0.9568074689636245,2.0706989794401336,21.048568377956517,24.076074826360276,52.30017570578443,2.11318817983988e-05,0.3882041470024743,-8.80736759436439,1.0031707339768041,2.118246353433053e-06,0,0.8394293828779307,0.0027345498468515543,0.49999263882637024,1.0000014305124978
0.0004375,0,physics,0,10,1.6615793298269328,1.999656743886081,19.768791019627816,23.43002709334083,52.69369496866584,2.129088322499788e-05,0.3789941059751856,-26.353697420144186,1.0094875176844567,2.147800012508582e-06,0,0.8332961763507891,0.0027732779356682397,0.49999263882637024,1.000000715255993
0.0005,0,physics,0,10,3.415204449508068,1.5582828510335032,15.102026650114514,20.075513950656084,53.090175051471505,2.145108097064985e-05,0.32660831351886793,-35.475935370991394,1.012771615347138,2.1709095570088283e-06,0,0.8269274231034792,0.0028086812782939768,0.49999263882637024,0.9999982118622555
